order_id,branch,region,order_date,dispatch_date,delivery_date,delivery_status,order_value,shipping_cost,items_count,source_file,processing_time_days,delivery_time_days,total_fulfillment_days,on_time,late_flag,returned_flag,cost_impact
NOR-1223,North_B,North,2025-10-02,2025-10-05,2025-10-13,Delivered,4709.79,313.46,4,North_B_orders.csv,3,8,11,False,True,False,94.1958
NOR-1224,North_B,North,2025-10-03,2025-10-03,2025-10-03,Delivered,4470.28,171.49,3,North_B_orders.csv,0,0,0,True,False,False,0.0
NOR-1225,North_B,North,2025-10-08,2025-10-08,2025-10-09,Delivered,370.59,28.37,4,North_B_orders.csv,0,1,1,True,False,False,0.0
NOR-1226,North_B,North,2025-10-03,2025-10-05,2025-10-09,Delivered,660.71,13.56,3,North_B_orders.csv,2,4,6,False,True,False,13.214200000000002
NOR-1227,North_B,North,2025-10-02,2025-10-02,2025-10-02,Delivered,1356.67,56.06,5,North_B_orders.csv,0,0,0,True,False,False,0.0
NOR-1228,North_B,North,2025-10-02,2025-10-04,2025-10-08,Delivered,4934.97,179.05,2,North_B_orders.csv,2,4,6,False,True,False,98.69940000000001
NOR-1229,North_B,North,2025-10-09,2025-10-12,2025-10-20,Delivered,2444.63,163.38,3,North_B_orders.csv,3,8,11,False,True,False,48.8926
NOR-1230,North_B,North,2025-10-01,2025-10-03,2025-10-06,Delivered,4922.75,215.33,2,North_B_orders.csv,2,3,5,True,False,False,0.0
NOR-1231,North_B,North,2025-10-02,2025-10-02,2025-10-02,Delivered,2781.46,221.14,1,North_B_orders.csv,0,0,0,True,False,False,0.0
NOR-1232,North_B,North,2025-10-10,2025-10-12,2025-10-14,Delivered,4948.31,363.06,4,North_B_orders.csv,2,2,4,True,False,False,0.0
NOR-1233,North_B,North,2025-10-01,2025-10-01,2025-10-06,Delivered,2841.94,173.99,4,North_B_orders.csv,0,5,5,True,False,False,0.0
NOR-1234,North_B,North,2025-10-03,2025-10-04,2025-10-09,Delivered,2324.55,152.83,5,North_B_orders.csv,1,5,6,False,True,False,46.49100000000001
NOR-1235,North_B,North,2025-10-12,2025-10-14,2025-10-20,Delivered,2613.2,188.61,4,North_B_orders.csv,2,6,8,False,True,False,52.263999999999996
NOR-1236,North_B,North,2025-10-18,2025-10-20,2025-10-24,Delivered,745.1,53.11,5,North_B_orders.csv,2,4,6,False,True,False,14.902000000000001
NOR-1237,North_B,North,2025-10-02,2025-10-02,2025-10-02,Delivered,1499.97,113.44,1,North_B_orders.csv,0,0,0,True,False,False,0.0
NOR-1238,North_B,North,2025-10-08,2025-10-09,2025-10-13,Delivered,2908.79,117.1,4,North_B_orders.csv,1,4,5,True,False,False,0.0
NOR-1239,North_B,North,2025-10-06,2025-10-06,2025-10-06,Delivered,1323.38,47.37,5,North_B_orders.csv,0,0,0,True,False,False,0.0
NOR-1240,North_B,North,2025-10-05,2025-10-05,2025-10-07,Delivered,1237.07,44.44,1,North_B_orders.csv,0,2,2,True,False,False,0.0
NOR-1241,North_B,North,2025-10-03,2025-10-04,2025-10-05,Returned,296.29,11.11,3,North_B_orders.csv,1,1,2,True,False,True,177.774
NOR-1242,North_B,North,2025-10-02,2025-10-03,2025-10-07,Delivered,3826.82,112.01,2,North_B_orders.csv,1,4,5,True,False,False,0.0
NOR-1243,North_B,North,2025-10-08,2025-10-13,2025-10-20,Returned,1941.44,121.32,2,North_B_orders.csv,5,7,12,False,True,True,1203.6928
NOR-1244,North_B,North,2025-10-01,2025-10-03,2025-10-05,Delivered,4561.97,230.8,5,North_B_orders.csv,2,2,4,True,False,False,0.0
NOR-1245,North_B,North,2025-10-01,2025-10-03,2025-10-05,Delivered,4211.98,124.85,3,North_B_orders.csv,2,2,4,True,False,False,0.0
NOR-1246,North_B,North,2025-10-08,2025-10-08,2025-10-08,Delivered,3889.57,291.32,3,North_B_orders.csv,0,0,0,True,False,False,0.0
NOR-1247,North_B,North,2025-10-01,2025-10-05,2025-10-10,Delivered,3778.77,104.03,1,North_B_orders.csv,4,5,9,False,True,False,75.5754
NOR-1248,North_B,North,2025-10-02,2025-10-06,2025-10-12,Delivered,4644.04,194.83,5,North_B_orders.csv,4,6,10,False,True,False,92.88080000000001
NOR-1249,North_B,North,2025-10-07,2025-10-07,2025-10-08,Delivered,2151.05,80.77,5,North_B_orders.csv,0,1,1,True,False,False,0.0
SOU-1000,South_A,South,2025-10-17,2025-10-20,2025-10-25,Delivered,3096.17,187.97,4,South_A_orders.csv,3,5,8,False,True,False,61.9234
SOU-1001,South_A,South,2025-10-10,2025-10-10,2025-10-13,Delivered,4820.47,99.38,1,South_A_orders.csv,0,3,3,True,False,False,0.0
SOU-1002,South_A,South,2025-10-07,2025-10-07,2025-10-07,Delivered,2269.71,80.94,2,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1003,South_A,South,2025-10-24,2025-10-26,2025-10-30,Returned,2318.79,73.99,3,South_A_orders.csv,2,4,6,False,True,True,1437.6498
SOU-1004,South_A,South,2025-10-01,2025-10-03,2025-10-05,Delivered,4843.57,226.69,2,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1005,South_A,South,2025-10-02,2025-10-04,2025-10-09,Delivered,968.24,36.46,3,South_A_orders.csv,2,5,7,False,True,False,19.3648
SOU-1006,South_A,South,2025-10-08,2025-10-11,2025-10-14,Delivered,2071.79,151.4,4,South_A_orders.csv,3,3,6,False,True,False,41.4358
SOU-1007,South_A,South,2025-10-08,2025-10-08,2025-10-08,Delivered,2256.28,143.91,3,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1008,South_A,South,2025-10-03,2025-10-07,2025-10-12,Delivered,3701.14,192.04,5,South_A_orders.csv,4,5,9,False,True,False,74.0228
SOU-1009,South_A,South,2025-10-04,2025-10-07,2025-10-10,Delivered,905.59,24.45,5,South_A_orders.csv,3,3,6,False,True,False,18.111800000000002
SOU-1010,South_A,South,2025-10-03,2025-10-05,2025-10-08,Delivered,4377.8,224.97,3,South_A_orders.csv,2,3,5,True,False,False,0.0
SOU-1011,South_A,South,2025-10-03,2025-10-06,2025-10-11,Delivered,1344.3,89.8,2,South_A_orders.csv,3,5,8,False,True,False,26.886
SOU-1012,South_A,South,2025-10-05,2025-10-05,2025-10-06,In Transit,1152.01,27.69,2,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1013,South_A,South,2025-10-07,2025-10-09,2025-10-12,Delivered,606.0,18.39,3,South_A_orders.csv,2,3,5,True,False,False,0.0
SOU-1014,South_A,South,2025-10-07,2025-10-07,2025-10-09,Delivered,3988.5,87.37,2,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1015,South_A,South,2025-10-03,2025-10-04,2025-10-06,Delivered,3490.86,165.73,5,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1016,South_A,South,2025-10-05,2025-10-07,2025-10-09,Delivered,4135.41,286.34,3,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1017,South_A,South,2025-10-03,2025-10-07,2025-10-11,Delivered,1124.39,28.2,1,South_A_orders.csv,4,4,8,False,True,False,22.487800000000004
SOU-1018,South_A,South,2025-10-03,2025-10-05,2025-10-10,Delivered,784.03,42.8,5,South_A_orders.csv,2,5,7,False,True,False,15.6806
SOU-1019,South_A,South,2025-10-03,2025-10-03,2025-10-04,Returned,681.35,51.8,1,South_A_orders.csv,0,1,1,True,False,True,408.81
SOU-1020,South_A,South,2025-10-03,2025-10-06,2025-10-11,Delivered,1323.88,78.44,2,South_A_orders.csv,3,5,8,False,True,False,26.477600000000002
SOU-1021,South_A,South,2025-10-18,2025-10-23,2025-10-30,Delivered,2146.57,57.92,3,South_A_orders.csv,5,7,12,False,True,False,42.931400000000004
SOU-1022,South_A,South,2025-10-08,2025-10-10,2025-10-13,Delivered,1234.25,75.14,2,South_A_orders.csv,2,3,5,True,False,False,0.0
SOU-1023,South_A,South,2025-10-09,2025-10-11,2025-10-17,Delivered,1351.15,35.61,4,South_A_orders.csv,2,6,8,False,True,False,27.023000000000003
SOU-1024,South_A,South,2025-10-03,2025-10-07,2025-10-15,Delivered,2036.77,62.95,3,South_A_orders.csv,4,8,12,False,True,False,40.7354
SOU-1025,South_A,South,2025-10-01,2025-10-03,2025-10-05,Delivered,569.07,22.23,3,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1026,South_A,South,2025-10-02,2025-10-05,2025-10-09,Delivered,2376.6,101.66,5,South_A_orders.csv,3,4,7,False,True,False,47.532
SOU-1027,South_A,South,2025-10-05,2025-10-09,2025-10-13,Delivered,3419.45,156.29,4,South_A_orders.csv,4,4,8,False,True,False,68.389
SOU-1028,South_A,South,2025-10-03,2025-10-05,2025-10-10,Delivered,4721.56,161.61,4,South_A_orders.csv,2,5,7,False,True,False,94.4312
SOU-1029,South_A,South,2025-10-03,2025-10-04,2025-10-07,Delivered,2471.7,125.68,5,South_A_orders.csv,1,3,4,True,False,False,0.0
SOU-1030,South_A,South,2025-10-12,2025-10-14,2025-10-17,Delivered,4159.59,261.1,4,South_A_orders.csv,2,3,5,True,False,False,0.0
SOU-1031,South_A,South,2025-10-02,2025-10-02,2025-10-02,Delivered,4120.09,191.31,1,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1032,South_A,South,2025-10-03,2025-10-03,2025-10-06,In Transit,226.27,12.72,1,South_A_orders.csv,0,3,3,True,False,False,0.0
SOU-1033,South_A,South,2025-10-03,2025-10-03,2025-10-03,Delivered,4446.88,200.96,4,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1034,South_A,South,2025-10-04,2025-10-04,2025-10-05,Delivered,2148.91,140.62,2,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1035,South_A,South,2025-10-01,2025-10-01,2025-10-02,Delivered,3342.42,187.67,2,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1036,South_A,South,2025-10-01,2025-10-04,2025-10-07,Returned,1592.55,57.13,2,South_A_orders.csv,3,3,6,False,True,True,987.381
SOU-1037,South_A,South,2025-10-14,2025-10-14,2025-10-15,Delivered,2912.35,126.9,5,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1038,South_A,South,2025-10-07,2025-10-07,2025-10-07,Delivered,1884.15,101.69,2,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1039,South_A,South,2025-10-01,2025-10-07,2025-10-17,Delivered,746.63,37.92,4,South_A_orders.csv,6,10,16,False,True,False,14.9326
SOU-1040,South_A,South,2025-10-03,2025-10-05,2025-10-09,Delivered,1207.79,83.38,5,South_A_orders.csv,2,4,6,False,True,False,24.1558
SOU-1041,South_A,South,2025-10-01,2025-10-01,2025-10-04,Delivered,1726.79,103.21,4,South_A_orders.csv,0,3,3,True,False,False,0.0
SOU-1042,South_A,South,2025-10-04,2025-10-04,2025-10-04,Delivered,2696.71,80.04,2,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1043,South_A,South,2025-10-02,2025-10-05,2025-10-09,Delivered,3696.14,150.78,2,South_A_orders.csv,3,4,7,False,True,False,73.9228
SOU-1044,South_A,South,2025-10-03,2025-10-04,2025-10-07,Delivered,2020.36,124.92,5,South_A_orders.csv,1,3,4,True,False,False,0.0
SOU-1045,South_A,South,2025-10-02,2025-10-02,2025-10-02,Delivered,644.57,37.96,4,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1046,South_A,South,2025-10-06,2025-10-09,2025-10-15,Delivered,2045.26,60.09,3,South_A_orders.csv,3,6,9,False,True,False,40.9052
SOU-1047,South_A,South,2025-10-03,2025-10-03,2025-10-06,Delivered,4963.65,145.79,4,South_A_orders.csv,0,3,3,True,False,False,0.0
SOU-1048,South_A,South,2025-10-19,2025-10-22,2025-10-29,Delivered,4343.9,162.32,5,South_A_orders.csv,3,7,10,False,True,False,86.878
SOU-1049,South_A,South,2025-10-08,2025-10-08,2025-10-08,Delivered,3360.29,168.16,5,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1050,South_A,South,2025-10-03,2025-10-03,2025-10-04,Delivered,3055.64,157.11,4,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1051,South_A,South,2025-10-01,2025-10-01,2025-10-01,Delivered,1339.83,96.38,4,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1052,South_A,South,2025-10-01,2025-10-01,2025-10-02,In Transit,761.89,22.18,3,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1053,South_A,South,2025-10-05,2025-10-10,2025-10-18,Delivered,2202.41,80.51,1,South_A_orders.csv,5,8,13,False,True,False,44.0482
SOU-1054,South_A,South,2025-10-01,2025-10-04,2025-10-08,Delivered,3339.59,197.48,5,South_A_orders.csv,3,4,7,False,True,False,66.79180000000001
SOU-1055,South_A,South,2025-10-06,2025-10-07,2025-10-09,Delivered,655.86,52.35,2,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1056,South_A,South,2025-10-05,2025-10-05,2025-10-06,Delivered,3151.39,215.57,4,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1057,South_A,South,2025-10-04,2025-10-07,2025-10-14,Delivered,2513.74,145.81,1,South_A_orders.csv,3,7,10,False,True,False,50.2748
SOU-1058,South_A,South,2025-10-17,2025-10-22,2025-11-01,Delivered,440.03,11.17,2,South_A_orders.csv,5,10,15,False,True,False,8.8006
SOU-1059,South_A,South,2025-10-01,2025-10-03,2025-10-07,Delivered,4272.81,339.63,5,South_A_orders.csv,2,4,6,False,True,False,85.45620000000001
SOU-1060,South_A,South,2025-10-12,2025-10-15,2025-10-22,Delivered,4735.03,178.74,5,South_A_orders.csv,3,7,10,False,True,False,94.7006
SOU-1061,South_A,South,2025-10-02,2025-10-05,2025-10-08,Delivered,3007.96,63.09,4,South_A_orders.csv,3,3,6,False,True,False,60.1592
SOU-1062,South_A,South,2025-10-02,2025-10-05,2025-10-13,Delivered,759.42,19.49,1,South_A_orders.csv,3,8,11,False,True,False,15.1884
SOU-1063,South_A,South,2025-10-04,2025-10-04,2025-10-05,Delivered,3260.02,121.58,3,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1064,South_A,South,2025-10-01,2025-10-01,2025-10-05,Delivered,163.2,8.55,5,South_A_orders.csv,0,4,4,True,False,False,0.0
SOU-1065,South_A,South,2025-10-16,2025-10-19,2025-10-29,Delivered,2789.48,119.39,5,South_A_orders.csv,3,10,13,False,True,False,55.7896
SOU-1066,South_A,South,2025-10-23,2025-10-23,2025-10-23,Delivered,776.28,19.3,3,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1067,South_A,South,2025-10-04,2025-10-08,2025-10-14,Delivered,1598.15,70.58,5,South_A_orders.csv,4,6,10,False,True,False,31.963
SOU-1068,South_A,South,2025-10-10,2025-10-15,2025-10-23,Delivered,3718.68,223.11,4,South_A_orders.csv,5,8,13,False,True,False,74.3736
SOU-1069,South_A,South,2025-10-06,2025-10-10,2025-10-17,Delivered,2549.8,162.72,5,South_A_orders.csv,4,7,11,False,True,False,50.996
SOU-1070,South_A,South,2025-10-08,2025-10-12,2025-10-19,Delivered,2511.07,170.23,3,South_A_orders.csv,4,7,11,False,True,False,50.2214
SOU-1071,South_A,South,2025-10-02,2025-10-03,2025-10-04,Delivered,2752.73,69.26,3,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1072,South_A,South,2025-10-09,2025-10-10,2025-10-13,Delivered,335.65,12.67,3,South_A_orders.csv,1,3,4,True,False,False,0.0
SOU-1073,South_A,South,2025-10-01,2025-10-06,2025-10-12,Delivered,1608.08,91.37,1,South_A_orders.csv,5,6,11,False,True,False,32.1616
SOU-1074,South_A,South,2025-10-19,2025-10-19,2025-10-21,Delivered,465.73,34.68,4,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1075,South_A,South,2025-10-02,2025-10-05,2025-10-13,Delivered,4565.56,97.05,1,South_A_orders.csv,3,8,11,False,True,False,91.31120000000001
SOU-1076,South_A,South,2025-10-19,2025-10-19,2025-10-22,In Transit,3177.79,241.0,2,South_A_orders.csv,0,3,3,True,False,False,0.0
SOU-1077,South_A,South,2025-10-03,2025-10-05,2025-10-07,In Transit,1951.41,46.29,3,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1078,South_A,South,2025-10-01,2025-10-01,2025-10-02,Delivered,4711.14,340.89,1,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1079,South_A,South,2025-10-03,2025-10-08,2025-10-13,Delivered,3276.34,77.61,1,South_A_orders.csv,5,5,10,False,True,False,65.52680000000001
SOU-1080,South_A,South,2025-10-15,2025-10-17,2025-10-21,Delivered,2439.34,136.87,5,South_A_orders.csv,2,4,6,False,True,False,48.78680000000001
SOU-1081,South_A,South,2025-10-01,2025-10-02,2025-10-06,Delivered,3410.54,76.0,4,South_A_orders.csv,1,4,5,True,False,False,0.0
SOU-1082,South_A,South,2025-10-02,2025-10-04,2025-10-06,Delivered,4372.37,238.81,5,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1083,South_A,South,2025-10-02,2025-10-04,2025-10-06,Delivered,3004.58,86.84,4,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1084,South_A,South,2025-10-02,2025-10-03,2025-10-05,Delivered,3018.83,74.98,2,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1085,South_A,South,2025-10-04,2025-10-04,2025-10-06,Delivered,3977.91,298.13,4,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1086,South_A,South,2025-10-08,2025-10-10,2025-10-13,Delivered,4388.15,343.4,5,South_A_orders.csv,2,3,5,True,False,False,0.0
SOU-1087,South_A,South,2025-10-03,2025-10-07,2025-10-13,Delivered,2171.01,173.11,1,South_A_orders.csv,4,6,10,False,True,False,43.42020000000001
SOU-1088,South_A,South,2025-10-12,2025-10-14,2025-10-17,Delivered,1775.05,128.57,4,South_A_orders.csv,2,3,5,True,False,False,0.0
SOU-1089,South_A,South,2025-10-09,2025-10-09,2025-10-10,Delivered,3255.39,139.52,2,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1090,South_A,South,2025-10-05,2025-10-06,2025-10-10,Delivered,2268.63,51.96,2,South_A_orders.csv,1,4,5,True,False,False,0.0
SOU-1091,South_A,South,2025-10-03,2025-10-03,2025-10-03,Delivered,433.73,14.35,2,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1092,South_A,South,2025-10-08,2025-10-08,2025-10-13,In Transit,2751.46,154.92,4,South_A_orders.csv,0,5,5,True,False,False,0.0
SOU-1093,South_A,South,2025-10-01,2025-10-02,2025-10-04,Delivered,4141.78,278.59,5,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1094,South_A,South,2025-10-04,2025-10-07,2025-10-10,Delivered,2264.99,67.5,3,South_A_orders.csv,3,3,6,False,True,False,45.2998
SOU-1095,South_A,South,2025-10-07,2025-10-10,2025-10-13,Delivered,4288.55,330.84,3,South_A_orders.csv,3,3,6,False,True,False,85.771
SOU-1096,South_A,South,2025-10-03,2025-10-04,2025-10-07,Delivered,404.0,9.8,5,South_A_orders.csv,1,3,4,True,False,False,0.0
SOU-1097,South_A,South,2025-10-27,2025-10-27,2025-10-27,Delivered,4595.96,306.41,2,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1098,South_A,South,2025-10-02,2025-10-08,2025-10-17,Delivered,4735.26,333.98,1,South_A_orders.csv,6,9,15,False,True,False,94.7052
SOU-1099,South_A,South,2025-10-01,2025-10-02,2025-10-04,Delivered,2640.95,91.78,1,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1100,South_A,South,2025-10-01,2025-10-05,2025-10-12,Delivered,4647.45,118.36,4,South_A_orders.csv,4,7,11,False,True,False,92.949
SOU-1101,South_A,South,2025-10-01,2025-10-01,2025-10-06,Delivered,2135.67,45.79,1,South_A_orders.csv,0,5,5,True,False,False,0.0
SOU-1102,South_A,South,2025-10-01,2025-10-03,2025-10-07,In Transit,662.29,32.73,5,South_A_orders.csv,2,4,6,False,True,False,13.2458
SOU-1103,South_A,South,2025-10-01,2025-10-03,2025-10-05,Delivered,2779.95,134.84,4,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1104,South_A,South,2025-10-01,2025-10-01,2025-10-01,Delivered,4963.32,170.94,5,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1105,South_A,South,2025-10-02,2025-10-02,2025-10-02,In Transit,986.37,67.02,2,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1106,South_A,South,2025-10-09,2025-10-12,2025-10-15,Delivered,2657.23,63.98,1,South_A_orders.csv,3,3,6,False,True,False,53.144600000000004
SOU-1107,South_A,South,2025-10-16,2025-10-18,2025-10-23,Delivered,3411.23,194.84,4,South_A_orders.csv,2,5,7,False,True,False,68.2246
SOU-1108,South_A,South,2025-10-29,2025-10-31,2025-11-02,Delivered,751.75,22.19,5,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1109,South_A,South,2025-10-03,2025-10-04,2025-10-05,Delivered,1583.87,101.13,3,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1110,South_A,South,2025-10-03,2025-10-07,2025-10-11,Delivered,891.14,43.05,3,South_A_orders.csv,4,4,8,False,True,False,17.8228
SOU-1111,South_A,South,2025-10-05,2025-10-08,2025-10-11,Delivered,1838.68,122.85,4,South_A_orders.csv,3,3,6,False,True,False,36.7736
SOU-1112,South_A,South,2025-10-07,2025-10-11,2025-10-15,Delivered,1059.2,53.8,5,South_A_orders.csv,4,4,8,False,True,False,21.184
SOU-1113,South_A,South,2025-10-04,2025-10-05,2025-10-06,Delivered,3036.57,154.33,1,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1114,South_A,South,2025-10-02,2025-10-05,2025-10-09,Delivered,547.41,21.42,2,South_A_orders.csv,3,4,7,False,True,False,10.9482
SOU-1115,South_A,South,2025-10-15,2025-10-16,2025-10-17,Delivered,3165.84,167.89,5,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1116,South_A,South,2025-10-01,2025-10-04,2025-10-07,Delivered,2523.15,68.89,2,South_A_orders.csv,3,3,6,False,True,False,50.463
SOU-1117,South_A,South,2025-10-12,2025-10-16,2025-10-22,Delivered,3774.31,282.25,1,South_A_orders.csv,4,6,10,False,True,False,75.4862
SOU-1118,South_A,South,2025-10-02,2025-10-03,2025-10-05,Delivered,1985.19,91.64,5,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1119,South_A,South,2025-10-05,2025-10-10,2025-10-15,Delivered,530.16,16.07,1,South_A_orders.csv,5,5,10,False,True,False,10.6032
SOU-1120,South_A,South,2025-10-02,2025-10-02,2025-10-02,Delivered,167.92,9.9,1,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1121,South_A,South,2025-10-02,2025-10-02,2025-10-02,Delivered,2831.28,176.73,5,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1122,South_A,South,2025-10-05,2025-10-09,2025-10-17,Returned,4985.05,315.1,1,South_A_orders.csv,4,8,12,False,True,True,3090.731
SOU-1123,South_A,South,2025-10-11,2025-10-12,2025-10-15,Delivered,776.81,55.58,5,South_A_orders.csv,1,3,4,True,False,False,0.0
SOU-1124,South_A,South,2025-10-06,2025-10-09,2025-10-12,Delivered,1631.73,72.84,5,South_A_orders.csv,3,3,6,False,True,False,32.6346
SOU-1125,South_A,South,2025-10-14,2025-10-18,2025-10-22,Delivered,3489.11,271.94,4,South_A_orders.csv,4,4,8,False,True,False,69.7822
SOU-1126,South_A,South,2025-10-01,2025-10-06,2025-10-11,Delivered,1898.11,54.73,3,South_A_orders.csv,5,5,10,False,True,False,37.962199999999996
SOU-1127,South_A,South,2025-10-06,2025-10-06,2025-10-09,Delivered,1418.89,45.29,1,South_A_orders.csv,0,3,3,True,False,False,0.0
SOU-1128,South_A,South,2025-10-03,2025-10-05,2025-10-09,Delivered,995.79,77.05,3,South_A_orders.csv,2,4,6,False,True,False,19.9158
SOU-1129,South_A,South,2025-10-08,2025-10-09,2025-10-12,Delivered,503.79,28.21,3,South_A_orders.csv,1,3,4,True,False,False,0.0
SOU-1130,South_A,South,2025-10-11,2025-10-14,2025-10-18,Delivered,3846.79,110.79,2,South_A_orders.csv,3,4,7,False,True,False,76.9358
SOU-1131,South_A,South,2025-10-15,2025-10-15,2025-10-19,Delivered,3264.05,165.27,3,South_A_orders.csv,0,4,4,True,False,False,0.0
SOU-1132,South_A,South,2025-10-02,2025-10-03,2025-10-05,Delivered,3445.0,117.6,3,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1133,South_A,South,2025-10-09,2025-10-10,2025-10-13,Delivered,745.27,46.43,4,South_A_orders.csv,1,3,4,True,False,False,0.0
SOU-1134,South_A,South,2025-10-05,2025-10-05,2025-10-09,Delivered,4801.41,158.75,4,South_A_orders.csv,0,4,4,True,False,False,0.0
SOU-1135,South_A,South,2025-10-02,2025-10-05,2025-10-11,Delivered,2068.79,113.1,3,South_A_orders.csv,3,6,9,False,True,False,41.3758
SOU-1136,South_A,South,2025-10-05,2025-10-09,2025-10-14,Delivered,3576.01,94.14,4,South_A_orders.csv,4,5,9,False,True,False,71.5202
SOU-1137,South_A,South,2025-10-04,2025-10-06,2025-10-10,Delivered,1590.79,45.11,2,South_A_orders.csv,2,4,6,False,True,False,31.8158
SOU-1138,South_A,South,2025-10-03,2025-10-05,2025-10-09,Delivered,1425.74,49.8,5,South_A_orders.csv,2,4,6,False,True,False,28.5148
SOU-1139,South_A,South,2025-10-02,2025-10-02,2025-10-06,Delivered,152.5,8.03,1,South_A_orders.csv,0,4,4,True,False,False,0.0
SOU-1140,South_A,South,2025-10-01,2025-10-03,2025-10-05,Delivered,920.55,43.96,5,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1141,South_A,South,2025-10-03,2025-10-04,2025-10-05,Delivered,2311.21,166.75,5,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1142,South_A,South,2025-10-04,2025-10-08,2025-10-13,Delivered,4280.89,258.62,3,South_A_orders.csv,4,5,9,False,True,False,85.6178
SOU-1143,South_A,South,2025-10-04,2025-10-07,2025-10-10,Delivered,1672.19,93.25,1,South_A_orders.csv,3,3,6,False,True,False,33.4438
SOU-1144,South_A,South,2025-10-03,2025-10-04,2025-10-08,Delivered,1100.79,49.67,1,South_A_orders.csv,1,4,5,True,False,False,0.0
SOU-1145,South_A,South,2025-10-01,2025-10-04,2025-10-14,Delivered,4128.92,269.09,3,South_A_orders.csv,3,10,13,False,True,False,82.5784
SOU-1146,South_A,South,2025-10-01,2025-10-03,2025-10-07,Delivered,683.79,34.7,2,South_A_orders.csv,2,4,6,False,True,False,13.675799999999999
SOU-1147,South_A,South,2025-10-01,2025-10-04,2025-10-11,Delivered,3771.96,283.16,2,South_A_orders.csv,3,7,10,False,True,False,75.4392
SOU-1148,South_A,South,2025-10-01,2025-10-05,2025-10-10,Delivered,2276.5,137.81,2,South_A_orders.csv,4,5,9,False,True,False,45.53
SOU-1149,South_A,South,2025-10-11,2025-10-14,2025-10-21,Delivered,2721.34,60.58,2,South_A_orders.csv,3,7,10,False,True,False,54.42680000000001
SOU-1150,South_A,South,2025-10-22,2025-10-22,2025-10-25,Delivered,4961.46,354.51,3,South_A_orders.csv,0,3,3,True,False,False,0.0
SOU-1151,South_A,South,2025-10-02,2025-10-06,2025-10-12,Delivered,4774.81,130.41,4,South_A_orders.csv,4,6,10,False,True,False,95.49620000000002
SOU-1152,South_A,South,2025-10-09,2025-10-09,2025-10-09,Delivered,1016.91,54.23,4,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1153,South_A,South,2025-10-03,2025-10-06,2025-10-10,Returned,2515.49,100.14,2,South_A_orders.csv,3,4,7,False,True,True,1559.6037999999999
